num_a,num_b,observed_count,expected_count,lift,odds_ratio,p_raw,period,p_bonf,sig_bonf,p_holm,sig_holm,p_fdr,sig_fdr
13,29,23,30.193548387096776,0.7617521367521367,0.578110646116158,0.2302639891439897,full,1.0,False,1.0,False,0.9134515360957742,False
13,30,25,30.193548387096776,0.8279914529914529,0.5920220015576324,0.4066332644555382,full,1.0,False,1.0,False,0.9134515360957742,False
13,31,27,30.193548387096776,0.8942307692307692,0.6075789473684211,0.6450481380209045,full,1.0,False,1.0,False,0.961369821088848,False
14,15,28,30.193548387096776,0.9273504273504273,0.7474534597822269,0.7823030217496556,full,1.0,False,1.0,False,0.9659562715264634,False
14,16,25,30.193548387096776,0.8279914529914529,0.513795045045045,0.4066332644555382,full,1.0,False,1.0,False,0.9134515360957742,False
14,17,34,30.193548387096776,1.1260683760683758,0.8279982927870252,0.4612160308224047,full,1.0,False,1.0,False,0.9204525937013656,False
14,18,26,30.193548387096776,0.861111111111111,0.5733054643177068,0.5188315085513573,full,1.0,False,1.0,False,0.9243549864995446,False
14,19,30,30.193548387096776,0.9935897435897435,0.6057228592862501,1.0,full,1.0,False,1.0,False,1.0,False
14,20,36,30.193548387096776,1.192307692307692,0.8213579747076615,0.26950915959692945,full,1.0,False,1.0,False,0.9134515360957742,False
14,21,34,30.193548387096776,1.1260683760683758,0.7282863849765259,0.4612160308224047,full,1.0,False,1.0,False,0.9204525937013656,False
14,22,34,30.193548387096776,1.1260683760683758,0.7369068781621769,0.4612160308224047,full,1.0,False,1.0,False,0.9204525937013656,False
14,23,34,30.193548387096776,1.1260683760683758,0.7592086515777918,0.4612160308224047,full,1.0,False,1.0,False,0.9204525937013656,False
14,24,35,30.193548387096776,1.159188034188034,0.8455625436757512,0.35720678863729965,full,1.0,False,1.0,False,0.9134515360957742,False
14,25,40,30.193548387096776,1.3247863247863247,1.0419836122454427,0.07948478690877639,full,1.0,False,1.0,False,0.7528447821894237,False
14,26,37,30.193548387096776,1.2254273504273503,1.0518359150889272,0.1980487822798055,full,1.0,False,1.0,False,0.9118087501000947,False
14,27,28,30.193548387096776,0.9273504273504273,0.566638797779064,0.7823030217496556,full,1.0,False,1.0,False,0.9659562715264634,False
14,28,30,30.193548387096776,0.9935897435897435,0.6905279243571071,1.0,full,1.0,False,1.0,False,1.0,False
14,29,31,30.193548387096776,1.0267094017094016,0.7124140893470791,0.853780704510487,full,1.0,False,1.0,False,0.9659562715264634,False
14,30,42,30.193548387096776,1.391025641025641,0.9983904915191284,0.03408523555021485,full,1.0,False,1.0,False,0.7528447821894237,False
14,31,36,30.193548387096776,1.192307692307692,0.7432859399684044,0.26950915959692945,full,1.0,False,1.0,False,0.9134515360957742,False
15,16,21,30.193548387096776,0.6955128205128205,0.5600075042881647,0.09714126221799016,full,1.0,False,1.0,False,0.7528447821894237,False
15,17,21,30.193548387096776,0.6955128205128205,0.6007670454545454,0.09714126221799016,full,1.0,False,1.0,False,0.7528447821894237,False
15,18,28,30.193548387096776,0.9273504273504273,0.859839174632074,0.7823030217496556,full,1.0,False,1.0,False,0.9659562715264634,False
15,19,22,30.193548387096776,0.7286324786324786,0.55472133247918,0.1409449631431578,full,1.0,False,1.0,False,0.840248818738056,False
15,20,29,30.193548387096776,0.9604700854700853,0.838794498381877,0.9266235287233359,full,1.0,False,1.0,False,0.9882567450833742,False
15,21,22,30.193548387096776,0.7286324786324786,0.564,0.1409449631431578,full,1.0,False,1.0,False,0.840248818738056,False
15,22,34,30.193548387096776,1.1260683760683758,1.0135803204479124,0.4612160308224047,full,1.0,False,1.0,False,0.9204525937013656,False
15,23,24,30.193548387096776,0.7948717948717949,0.6548502862778401,0.3102501858601514,full,1.0,False,1.0,False,0.9134515360957742,False
15,24,23,30.193548387096776,0.7617521367521367,0.6615771716131984,0.2302639891439897,full,1.0,False,1.0,False,0.9134515360957742,False
15,25,28,30.193548387096776,0.9273504273504273,0.8704663212435233,0.7823030217496556,full,1.0,False,1.0,False,0.9659562715264634,False
15,26,31,30.193548387096776,1.0267094017094016,1.1237391426169796,0.853780704510487,full,1.0,False,1.0,False,0.9659562715264634,False
15,27,21,30.193548387096776,0.6955128205128205,0.5353047520661157,0.09714126221799016,full,1.0,False,1.0,False,0.7528447821894237,False
15,28,26,30.193548387096776,0.861111111111111,0.7795291952385193,0.5188315085513573,full,1.0,False,1.0,False,0.9243549864995446,False
15,29,27,30.193548387096776,0.8942307692307692,0.8093582887700534,0.6450481380209045,full,1.0,False,1.0,False,0.961369821088848,False
15,30,25,30.193548387096776,0.8279914529914529,0.6744457726581178,0.4066332644555382,full,1.0,False,1.0,False,0.9134515360957742,False
15,31,31,30.193548387096776,1.0267094017094016,0.8331788693234476,0.853780704510487,full,1.0,False,1.0,False,0.9659562715264634,False
16,17,31,30.193548387096776,1.0267094017094016,0.7923658155289213,0.853780704510487,full,1.0,False,1.0,False,0.9659562715264634,False
16,18,28,30.193548387096776,0.9273504273504273,0.6836272670419012,0.7823030217496556,full,1.0,False,1.0,False,0.9659562715264634,False
16,19,30,30.193548387096776,0.9935897435897435,0.6571199450108832,1.0,full,1.0,False,1.0,False,1.0,False
16,20,33,30.193548387096776,1.0929487179487178,0.791509900990099,0.5804212529492752,full,1.0,False,1.0,False,0.9338957876173459,False
16,21,28,30.193548387096776,0.9273504273504273,0.6108046501025758,0.7823030217496556,full,1.0,False,1.0,False,0.9659562715264634,False
16,22,38,30.193548387096776,1.2585470085470085,0.9348057882711348,0.16615843884076675,full,1.0,False,1.0,False,0.8490513633072146,False
16,23,34,30.193548387096776,1.1260683760683758,0.8245206130153254,0.4612160308224047,full,1.0,False,1.0,False,0.9204525937013656,False
16,24,31,30.193548387096776,1.0267094017094016,0.7776637767403684,0.853780704510487,full,1.0,False,1.0,False,0.9659562715264634,False
16,25,27,30.193548387096776,0.8942307692307692,0.6600690621559403,0.6450481380209045,full,1.0,False,1.0,False,0.961369821088848,False
16,26,34,30.193548387096776,1.1260683760683758,1.012993963902352,0.4612160308224047,full,1.0,False,1.0,False,0.9204525937013656,False
16,27,25,30.193548387096776,0.8279914529914529,0.5314058048433048,0.4066332644555382,full,1.0,False,1.0,False,0.9134515360957742,False
16,28,33,30.193548387096776,1.0929487179487178,0.8519210526315789,0.5804212529492752,full,1.0,False,1.0,False,0.9338957876173459,False
16,29,32,30.193548387096776,1.0598290598290598,0.8067434846492924,0.7124512001298489,full,1.0,False,1.0,False,0.9659562715264634,False
16,30,35,30.193548387096776,1.159188034188034,0.8379134482075659,0.35720678863729965,full,1.0,False,1.0,False,0.9134515360957742,False
16,31,42,30.193548387096776,1.391025641025641,1.006282722513089,0.03408523555021485,full,1.0,False,1.0,False,0.7528447821894237,False
17,18,28,30.193548387096776,0.9273504273504273,0.7350604490500864,0.7823030217496556,full,1.0,False,1.0,False,0.9659562715264634,False
17,19,39,30.193548387096776,1.2916666666666665,1.0162968099861305,0.11655045230135694,full,1.0,False,1.0,False,0.7969994164725144,False
17,20,35,30.193548387096776,1.159188034188034,0.9248655913978494,0.35720678863729965,full,1.0,False,1.0,False,0.9134515360957742,False
17,21,32,30.193548387096776,1.0598290598290598,0.7844797178130511,0.7124512001298489,full,1.0,False,1.0,False,0.9659562715264634,False
17,22,32,30.193548387096776,1.0598290598290598,0.7936507936507936,0.7124512001298489,full,1.0,False,1.0,False,0.9659562715264634,False
17,23,35,30.193548387096776,1.159188034188034,0.9248655913978494,0.35720678863729965,full,1.0,False,1.0,False,0.9134515360957742,False
17,24,28,30.193548387096776,0.9273504273504273,0.7305699481865285,0.7823030217496556,full,1.0,False,1.0,False,0.9659562715264634,False
17,25,27,30.193548387096776,0.8942307692307692,0.709506855138697,0.6450481380209045,full,1.0,False,1.0,False,0.961369821088848,False
17,26,24,30.193548387096776,0.7948717948717949,0.6833224626378924,0.3102501858601514,full,1.0,False,1.0,False,0.9134515360957742,False
17,27,28,30.193548387096776,0.9273504273504273,0.6606825755917196,0.7823030217496556,full,1.0,False,1.0,False,0.9659562715264634,False
17,28,29,30.193548387096776,0.9604700854700853,0.7700010738831615,0.9266235287233359,full,1.0,False,1.0,False,0.9882567450833742,False
17,29,33,30.193548387096776,1.0929487179487178,0.906000664893617,0.5804212529492752,full,1.0,False,1.0,False,0.9338957876173459,False
17,30,31,30.193548387096776,1.0267094017094016,0.7648026315789473,0.853780704510487,full,1.0,False,1.0,False,0.9659562715264634,False
17,31,29,30.193548387096776,0.9604700854700853,0.6502242152466368,0.9266235287233359,full,1.0,False,1.0,False,0.9882567450833742,False
18,19,34,30.193548387096776,1.1260683760683758,0.8270016800822488,0.4612160308224047,full,1.0,False,1.0,False,0.9204525937013656,False
18,20,39,30.193548387096776,1.2916666666666665,1.0651896628216504,0.11655045230135694,full,1.0,False,1.0,False,0.7969994164725144,False
18,21,35,30.193548387096776,1.159188034188034,0.8759893103093843,0.35720678863729965,full,1.0,False,1.0,False,0.9134515360957742,False
18,22,37,30.193548387096776,1.2254273504273503,0.9583664389003654,0.1980487822798055,full,1.0,False,1.0,False,0.9118087501000947,False
18,23,25,30.193548387096776,0.8279914529914529,0.5838143338143338,0.4066332644555382,full,1.0,False,1.0,False,0.9134515360957742,False
18,24,27,30.193548387096776,0.8942307692307692,0.6880762457267171,0.6450481380209045,full,1.0,False,1.0,False,0.961369821088848,False
18,25,31,30.193548387096776,1.0267094017094016,0.8421326754385965,0.853780704510487,full,1.0,False,1.0,False,0.9659562715264634,False
18,26,26,30.193548387096776,0.861111111111111,0.7486305887751298,0.5188315085513573,full,1.0,False,1.0,False,0.9243549864995446,False
18,27,31,30.193548387096776,1.0267094017094016,0.7465525793650793,0.853780704510487,full,1.0,False,1.0,False,0.9659562715264634,False
18,28,29,30.193548387096776,0.9604700854700853,0.7605218407907323,0.9266235287233359,full,1.0,False,1.0,False,0.9882567450833742,False
18,29,25,30.193548387096776,0.8279914529914529,0.6193181818181818,0.4066332644555382,full,1.0,False,1.0,False,0.9134515360957742,False
18,30,40,30.193548387096776,1.3247863247863247,1.0786171293626603,0.07948478690877639,full,1.0,False,1.0,False,0.7528447821894237,False
18,31,33,30.193548387096776,1.0929487179487178,0.7629416005767844,0.5804212529492752,full,1.0,False,1.0,False,0.9338957876173459,False
19,20,36,30.193548387096776,1.192307692307692,0.8309490033901565,0.26950915959692945,full,1.0,False,1.0,False,0.9134515360957742,False
19,21,36,30.193548387096776,1.192307692307692,0.7968597575138199,0.26950915959692945,full,1.0,False,1.0,False,0.9134515360957742,False
19,22,36,30.193548387096776,1.192307692307692,0.806360821840698,0.26950915959692945,full,1.0,False,1.0,False,0.9134515360957742,False
19,23,40,30.193548387096776,1.3247863247863247,0.9646028767979987,0.07948478690877639,full,1.0,False,1.0,False,0.7528447821894237,False
19,24,31,30.193548387096776,1.0267094017094016,0.7250496344002711,0.853780704510487,full,1.0,False,1.0,False,0.9659562715264634,False
19,25,29,30.193548387096776,0.9604700854700853,0.6761911651234568,0.9266235287233359,full,1.0,False,1.0,False,0.9882567450833742,False
19,26,25,30.193548387096776,0.8279914529914529,0.6262768130745658,0.4066332644555382,full,1.0,False,1.0,False,0.9134515360957742,False
19,27,33,30.193548387096776,1.0929487179487178,0.711697206095791,0.5804212529492752,full,1.0,False,1.0,False,0.9338957876173459,False
19,28,42,30.193548387096776,1.391025641025641,1.1179272242331872,0.03408523555021485,full,1.0,False,1.0,False,0.7528447821894237,False
19,29,29,30.193548387096776,0.9604700854700853,0.6596513605442177,0.9266235287233359,full,1.0,False,1.0,False,0.9882567450833742,False
19,30,33,30.193548387096776,1.0929487179487178,0.7201181535079685,0.5804212529492752,full,1.0,False,1.0,False,0.9338957876173459,False
19,31,41,30.193548387096776,1.3579059829059827,0.9029829941455255,0.05273803729570686,full,1.0,False,1.0,False,0.7528447821894237,False
20,21,25,30.193548387096776,0.8279914529914529,0.522273425499232,0.4066332644555382,full,1.0,False,1.0,False,0.9134515360957742,False
20,22,36,30.193548387096776,1.192307692307692,0.8557493349098433,0.26950915959692945,full,1.0,False,1.0,False,0.9134515360957742,False
20,23,35,30.193548387096776,1.159188034188034,0.847875,0.35720678863729965,full,1.0,False,1.0,False,0.9134515360957742,False
20,24,31,30.193548387096776,1.0267094017094016,0.768464898912933,0.853780704510487,full,1.0,False,1.0,False,0.9659562715264634,False
20,25,38,30.193548387096776,1.2585470085470085,1.0393054284208483,0.16615843884076675,full,1.0,False,1.0,False,0.8490513633072146,False
20,26,25,30.193548387096776,0.8279914529914529,0.6627875869448903,0.4066332644555382,full,1.0,False,1.0,False,0.9134515360957742,False
20,27,42,30.193548387096776,1.391025641025641,1.0607441351836904,0.03408523555021485,full,1.0,False,1.0,False,0.7528447821894237,False
20,28,33,30.193548387096776,1.0929487179487178,0.8417665450755601,0.5804212529492752,full,1.0,False,1.0,False,0.9338957876173459,False
20,29,31,30.193548387096776,1.0267094017094016,0.7637204366282595,0.853780704510487,full,1.0,False,1.0,False,0.9659562715264634,False
20,30,22,30.193548387096776,0.7286324786324786,0.45312736634862943,0.1409449631431578,full,1.0,False,1.0,False,0.840248818738056,False
20,31,33,30.193548387096776,1.0929487179487178,0.7086667570866676,0.5804212529492752,full,1.0,False,1.0,False,0.9338957876173459,False
21,22,28,30.193548387096776,0.9273504273504273,0.5863163463233998,0.7823030217496556,full,1.0,False,1.0,False,0.9659562715264634,False
21,23,37,30.193548387096776,1.2254273504273503,0.8787386055678739,0.1980487822798055,full,1.0,False,1.0,False,0.9118087501000947,False
21,24,30,30.193548387096776,0.9935897435897435,0.7060883096673799,1.0,full,1.0,False,1.0,False,1.0,False
21,25,41,30.193548387096776,1.3579059829059827,1.112824765063571,0.05273803729570686,full,1.0,False,1.0,False,0.7528447821894237,False
21,26,28,30.193548387096776,0.9273504273504273,0.7379439252336448,0.7823030217496556,full,1.0,False,1.0,False,0.9659562715264634,False
21,27,44,30.193548387096776,1.4572649572649572,1.0885504794134235,0.016213468074566077,full,1.0,False,1.0,False,0.7528447821894237,False
21,28,40,30.193548387096776,1.3247863247863247,1.0593518368230266,0.07948478690877639,full,1.0,False,1.0,False,0.7528447821894237,False
21,29,29,30.193548387096776,0.9604700854700853,0.6710261569416499,0.9266235287233359,full,1.0,False,1.0,False,0.9882567450833742,False
21,30,39,30.193548387096776,1.2916666666666665,0.9240886699507389,0.11655045230135694,full,1.0,False,1.0,False,0.7969994164725144,False
21,31,35,30.193548387096776,1.159188034188034,0.7363253856942497,0.35720678863729965,full,1.0,False,1.0,False,0.9134515360957742,False
22,23,28,30.193548387096776,0.9273504273504273,0.6106097894449002,0.7823030217496556,full,1.0,False,1.0,False,0.9659562715264634,False
22,24,25,30.193548387096776,0.8279914529914529,0.5638658408320674,0.4066332644555382,full,1.0,False,1.0,False,0.9134515360957742,False
22,25,32,30.193548387096776,1.0598290598290598,0.7936507936507936,0.7124512001298489,full,1.0,False,1.0,False,0.9659562715264634,False
22,26,32,30.193548387096776,1.0598290598290598,0.893387314439946,0.7124512001298489,full,1.0,False,1.0,False,0.9659562715264634,False
22,27,41,30.193548387096776,1.3579059829059827,0.9930653266331658,0.05273803729570686,full,1.0,False,1.0,False,0.7528447821894237,False
22,28,26,30.193548387096776,0.861111111111111,0.5963755396366052,0.5188315085513573,full,1.0,False,1.0,False,0.9243549864995446,False
22,29,33,30.193548387096776,1.0929487179487178,0.8070652173913043,0.5804212529492752,full,1.0,False,1.0,False,0.9338957876173459,False
22,30,32,30.193548387096776,1.0598290598290598,0.7112597547380156,0.7124512001298489,full,1.0,False,1.0,False,0.9659562715264634,False
22,31,26,30.193548387096776,0.861111111111111,0.5042593664709288,0.5188315085513573,full,1.0,False,1.0,False,0.9243549864995446,False
23,24,30,30.193548387096776,0.9935897435897435,0.7354790042745788,1.0,full,1.0,False,1.0,False,1.0,False
23,25,28,30.193548387096776,0.9273504273504273,0.6840379464844435,0.7823030217496556,full,1.0,False,1.0,False,0.9659562715264634,False
23,26,24,30.193548387096776,0.7948717948717949,0.6290873467658662,0.3102501858601514,full,1.0,False,1.0,False,0.9134515360957742,False
23,27,28,30.193548387096776,0.9273504273504273,0.6071080265813885,0.7823030217496556,full,1.0,False,1.0,False,0.9659562715264634,False
23,28,31,30.193548387096776,1.0267094017094016,0.7732587826797386,0.853780704510487,full,1.0,False,1.0,False,0.9659562715264634,False
23,29,36,30.193548387096776,1.192307692307692,0.9380234505862647,0.26950915959692945,full,1.0,False,1.0,False,0.9134515360957742,False
23,30,37,30.193548387096776,1.2254273504273503,0.8945644564456445,0.1980487822798055,full,1.0,False,1.0,False,0.9118087501000947,False
23,31,34,30.193548387096776,1.1260683760683758,0.7379159249623443,0.4612160308224047,full,1.0,False,1.0,False,0.9204525937013656,False
24,25,39,30.193548387096776,1.2916666666666665,1.155984555984556,0.11655045230135694,full,1.0,False,1.0,False,0.7969994164725144,False
24,26,20,30.193548387096776,0.6623931623931624,0.5341262187935284,0.0649278943462515,full,1.0,False,1.0,False,0.7528447821894237,False
24,27,33,30.193548387096776,1.0929487179487178,0.8073902537253322,0.5804212529492752,full,1.0,False,1.0,False,0.9338957876173459,False
24,28,35,30.193548387096776,1.159188034188034,0.9771473601260835,0.35720678863729965,full,1.0,False,1.0,False,0.9134515360957742,False
24,29,33,30.193548387096776,1.0929487179487178,0.8890706806282722,0.5804212529492752,full,1.0,False,1.0,False,0.9338957876173459,False
24,30,30,30.193548387096776,0.9935897435897435,0.7184432496423815,1.0,full,1.0,False,1.0,False,1.0,False
24,31,33,30.193548387096776,1.0929487179487178,0.7581582155920533,0.5804212529492752,full,1.0,False,1.0,False,0.9338957876173459,False
25,26,31,30.193548387096776,1.0267094017094016,0.9590269277845778,0.853780704510487,full,1.0,False,1.0,False,0.9659562715264634,False
25,27,30,30.193548387096776,0.9935897435897435,0.7235552467680703,1.0,full,1.0,False,1.0,False,1.0,False
25,28,26,30.193548387096776,0.861111111111111,0.6673434856175973,0.5188315085513573,full,1.0,False,1.0,False,0.9243549864995446,False
25,29,21,30.193548387096776,0.6955128205128205,0.5038970588235294,0.09714126221799016,full,1.0,False,1.0,False,0.7528447821894237,False
25,30,26,30.193548387096776,0.861111111111111,0.6071987480438185,0.5188315085513573,full,1.0,False,1.0,False,0.9243549864995446,False
25,31,30,30.193548387096776,0.9935897435897435,0.6799207584547898,1.0,full,1.0,False,1.0,False,1.0,False
26,27,32,30.193548387096776,1.0598290598290598,0.8882173535913148,0.7124512001298489,full,1.0,False,1.0,False,0.9659562715264634,False
26,28,28,30.193548387096776,0.9273504273504273,0.8254358974358974,0.7823030217496556,full,1.0,False,1.0,False,0.9659562715264634,False
26,29,25,30.193548387096776,0.8279914529914529,0.7029494382022472,0.4066332644555382,full,1.0,False,1.0,False,0.9134515360957742,False
26,30,31,30.193548387096776,1.0267094017094016,0.8604371645796064,0.853780704510487,full,1.0,False,1.0,False,0.9659562715264634,False
26,31,33,30.193548387096776,1.0929487179487178,0.8704270749395648,0.5804212529492752,full,1.0,False,1.0,False,0.9338957876173459,False
27,28,32,30.193548387096776,1.0598290598290598,0.7791778351161102,0.7124512001298489,full,1.0,False,1.0,False,0.9659562715264634,False
27,29,41,30.193548387096776,1.3579059829059827,1.0907336956521738,0.05273803729570686,full,1.0,False,1.0,False,0.7528447821894237,False
27,30,28,30.193548387096776,0.9273504273504273,0.5931068241995416,0.7823030217496556,full,1.0,False,1.0,False,0.9659562715264634,False
27,31,38,30.193548387096776,1.2585470085470085,0.8301183186777773,0.16615843884076675,full,1.0,False,1.0,False,0.8490513633072146,False
28,29,39,30.193548387096776,1.2916666666666665,1.1338534361851333,0.11655045230135694,full,1.0,False,1.0,False,0.7969994164725144,False
28,30,26,30.193548387096776,0.861111111111111,0.5997950477824646,0.5188315085513573,full,1.0,False,1.0,False,0.9243549864995446,False
28,31,23,30.193548387096776,0.7617521367521367,0.47807860262008733,0.2302639891439897,full,1.0,False,1.0,False,0.9134515360957742,False
29,30,35,30.193548387096776,1.159188034188034,0.8804179566563467,0.35720678863729965,full,1.0,False,1.0,False,0.9134515360957742,False
29,31,26,30.193548387096776,0.861111111111111,0.55094054342509,0.5188315085513573,full,1.0,False,1.0,False,0.9243549864995446,False
30,31,37,30.193548387096776,1.2254273504273503,0.809348376698135,0.1980487822798055,full,1.0,False,1.0,False,0.9118087501000947,False
